m,n,k,time_nocollapse,time_collapse2,error_max
3000,40960,500,2.486999988555908,1.917597055435181,0.000000000000000
3000,40960,750,3.640974998474121,2.792504072189331,0.000000000000000
3000,40960,1000,4.797973871231079,3.656878948211670,0.000000000000000
3000,40960,1500,7.101782083511353,5.424489974975586,0.000000000000000
3000,40960,2000,9.401054859161377,7.129322052001953,0.000000000000000
3000,40960,2500,11.70787620544434,8.894416093826294,0.000000000000000
3000,40960,3000,14.00757813453674,10.64223980903625,0.000000000000000
3000,40960,3500,16.31866002082825,12.38931298255920,0.000000000000000
3000,49152,100,0.8398280143737793,0.4378252029418945,0.000000000000000
3000,49152,250,1.586122989654541,1.190412998199463,0.000000000000000
3000,49152,500,2.968106985092163,2.369904041290283,0.000000000000000
3000,49152,750,4.346036911010742,3.433018922805786,0.000000000000000
3000,49152,1000,5.725708961486816,4.505042076110840,0.000000000000000
3000,49152,1500,8.428162097930908,6.630657911300659,0.000000000000000
3000,49152,2000,11.17546296119690,8.757317066192627,0.000000000000000
3000,49152,2500,14.02343392372131,10.90082192420959,0.000000000000000
3000,49152,3000,16.81111383438110,13.04017376899719,0.000000000000000
3000,49152,3500,19.57945203781128,15.15623283386230,0.000000000000000
3000,57344,100,0.8710970878601074,0.4767439365386963,0.000000000000000
3000,57344,250,1.832740068435669,1.430392026901245,0.000000000000000
3000,57344,500,3.443564891815186,2.807332992553711,0.000000000000000
3000,57344,750,5.023489952087402,4.095349073410034,0.000000000000000
3000,57344,1000,6.664729833602905,5.358981132507324,0.000000000000000
3000,57344,1500,9.919200897216797,7.937769889831543,0.000000000000000
3000,57344,2000,13.11922597885132,10.48378205299377,0.000000000000000
3000,57344,2500,16.33355808258057,13.02117896080017,0.000000000000000
3000,57344,3000,19.58655500411987,15.59044003486633,0.000000000000000
3000,57344,3500,22.80907988548279,18.17172598838806,0.000000000000000
3000,65536,100,0.9806740283966064,0.6289930343627930,0.000000000000000
3000,65536,250,2.080627202987671,1.726052045822144,0.000000000000000
3000,65536,500,3.917688846588135,3.264787912368774,0.000000000000000
3000,65536,750,5.755951881408691,4.755334138870239,0.000000000000000
3000,65536,1000,7.592070817947388,6.218862056732178,0.000000000000000
3000,65536,1500,11.18693709373474,9.160025119781494,0.000000000000000
3000,65536,2000,14.94795012474060,12.12071800231934,0.000000000000000
3000,65536,2500,18.63695788383484,15.05423879623413,0.000000000000000
3000,65536,3000,22.35294795036316,18.01461195945740,0.000000000000000
3000,65536,3500,25.89160704612732,20.96412110328674,0.000000000000000
3000,73728,100,1.090296983718872,0.6938021183013916,0.000000000000000
3000,73728,250,2.326087951660156,2.056168079376221,0.000000000000000
3000,73728,500,4.403623104095459,3.713897943496704,0.000000000000000
3000,73728,750,6.474489927291870,5.381735801696777,0.000000000000000
3000,73728,1000,8.540610074996948,6.998829126358032,0.000000000000000
3000,73728,1500,12.58256888389587,10.27633309364319,0.000000000000000
3000,73728,2000,16.83071708679199,13.49775004386902,0.000000000000000
3000,73728,2500,20.85266089439392,16.82813596725464,0.000000000000000
3000,73728,3000,25.22064900398254,20.13937807083130,0.000000000000000
3000,73728,3500,29.36797189712524,23.33396291732788,0.000000000000000
3000,81920,100,1.202839851379395,0.7762141227722168,0.000000000000000
3000,81920,250,2.583166122436523,2.235754013061523,0.000000000000000
3000,81920,500,4.894641876220703,4.035618066787720,0.000000000000000
3000,81920,750,7.202185153961182,5.843515157699585,0.000000000000000
3000,81920,1000,9.458210945129395,7.656280994415283,0.000000000000000
3000,81920,1500,14.09335279464722,11.23726391792297,0.000000000000000
3000,81920,2000,18.71633410453796,14.80045199394226,0.000000000000000
3000,81920,2500,23.29077506065369,18.41240096092224,0.000000000000000
3000,81920,3000,27.93058609962463,22.02281403541565,0.000000000000000
3000,81920,3500,32.49894499778748,25.61907315254211,0.000000000000000
3500,8192,100,0.2152078151702881,4.9739122390747070E-002,0.000000000000000
3500,8192,250,0.4075341224670410,0.1004309654235840,0.000000000000000
3500,8192,500,0.6323680877685547,0.2663068771362305,0.000000000000000
3500,8192,750,0.8486030101776123,0.4671049118041992,0.000000000000000
3500,8192,1000,1.124722957611084,0.6944341659545898,0.000000000000000
3500,8192,1500,1.589823961257935,1.079950094223022,0.000000000000000
3500,8192,2000,2.058271884918213,1.500005960464478,0.000000000000000
3500,8192,2500,2.484575986862183,1.877099990844727,0.000000000000000
3500,8192,3000,3.011358022689819,2.255414962768555,0.000000000000000
3500,8192,3500,3.476839065551758,2.646585941314697,0.000000000000000
3500,16384,100,0.3813328742980957,0.1002860069274902,0.000000000000000
3500,16384,250,0.6668250560760498,0.3031408786773682,0.000000000000000
3500,16384,500,1.091799020767212,0.7040071487426758,0.000000000000000
3500,16384,750,1.548357963562012,1.189181089401245,0.000000000000000
3500,16384,1000,2.016411066055298,1.600155830383301,0.000000000000000
3500,16384,1500,2.952143907546997,2.395624876022339,0.000000000000000
3500,16384,2000,3.937951803207397,3.173943996429443,0.000000000000000
3500,16384,2500,4.828776121139526,3.965816020965576,0.000000000000000
3500,16384,3000,5.761528015136719,4.718585014343262,0.000000000000000
3500,16384,3500,6.704707145690918,5.530230045318604,0.000000000000000
3500,24576,100,0.4405519962310791,0.1561331748962402,0.000000000000000
3500,24576,250,0.9247601032257080,0.5290861129760742,0.000000000000000
3500,24576,500,1.616714000701904,1.209519863128662,0.000000000000000
3500,24576,750,2.270488977432251,2.557605028152466,0.000000000000000
3500,24576,1000,2.966125011444092,2.488253116607666,0.000000000000000
3500,24576,1500,4.434587955474854,3.690701007843018,0.000000000000000
3500,24576,2000,5.769973039627075,4.905474901199341,0.000000000000000
3500,24576,2500,7.174695968627930,6.120074033737183,0.000000000000000
3500,24576,3000,8.582707166671753,7.332180976867676,0.000000000000000
3500,24576,3500,10.04027795791626,8.542555809020996,0.000000000000000
3500,32768,100,0.5595798492431641,0.2853779792785645,0.000000000000000
3500,32768,250,1.115007877349854,0.8317098617553711,0.000000000000000
3500,32768,500,2.045527935028076,1.829272031784058,0.000000000000000
3500,32768,750,2.985764980316162,2.711108922958374,0.000000000000000
3500,32768,1000,3.919002056121826,3.556369066238403,0.000000000000000
3500,32768,1500,5.785243034362793,5.280763149261475,0.000000000000000
3500,32768,2000,7.716886043548584,7.019263029098511,0.000000000000000
3500,32768,2500,9.522042989730835,8.707643985748291,0.000000000000000
3500,32768,3000,11.39071798324585,10.40770006179810,0.000000000000000
3500,32768,3500,13.26798415184021,12.10222697257996,0.000000000000000
3500,40960,100,0.6737489700317383,0.3648500442504883,0.000000000000000
3500,40960,250,1.368752002716064,1.071413040161133,0.000000000000000
3500,40960,500,2.536033868789673,2.232346057891846,0.000000000000000
3500,40960,750,3.695405006408691,3.247853994369507,0.000000000000000
3500,40960,1000,4.866614818572998,4.268411874771118,0.000000000000000
3500,40960,1500,7.237055063247681,7.016401052474976,0.000000000000000
3500,40960,2000,9.529958963394165,8.303875923156738,0.000000000000000
3500,40960,2500,11.86584901809692,10.34512615203857,0.000000000000000
3500,40960,3000,14.20500087738037,12.37436604499817,0.000000000000000
3500,40960,3500,16.42676806449890,14.39942812919617,0.000000000000000
3500,49152,100,0.7864069938659668,0.4673750400543213,0.000000000000000
3500,49152,250,1.629944086074829,1.361347913742065,0.000000000000000
3500,49152,500,3.025126934051514,2.755096197128296,0.000000000000000
3500,49152,750,4.417292118072510,4.002319812774658,0.000000000000000
3500,49152,1000,5.824198007583618,5.252311944961548,0.000000000000000
3500,49152,1500,8.669015884399414,7.710853815078735,0.000000000000000
3500,49152,2000,11.41223978996277,10.20460391044617,0.000000000000000
3500,49152,2500,14.21247482299805,12.67023897171021,0.000000000000000
3500,49152,3000,17.00955700874329,15.12895011901855,0.000000000000000
3500,49152,3500,19.84848523139954,17.60921192169189,0.000000000000000
3500,57344,100,0.8977050781250000,0.5721759796142578,0.000000000000000
3500,57344,250,1.878849983215332,1.654543876647949,0.000000000000000
3500,57344,500,3.502406120300293,3.254928112030029,0.000000000000000
3500,57344,750,5.133509874343872,4.775258064270020,0.000000000000000
3500,57344,1000,6.769376993179321,6.268414020538330,0.000000000000000
3500,57344,1500,10.04780793190002,9.231307029724121,0.000000000000000
3500,57344,2000,13.29833698272705,12.18600511550903,0.000000000000000
3500,57344,2500,16.57807087898254,15.15772294998169,0.000000000000000
3500,57344,3000,19.71352601051331,18.15334296226501,0.000000000000000
3500,57344,3500,22.98492193222046,21.13047003746033,0.000000000000000
3500,65536,100,1.012068986892700,0.7290420532226563,0.000000000000000
3500,65536,250,2.137807846069336,2.107156038284302,0.000000000000000
3500,65536,500,3.998202085494995,3.812994956970215,0.000000000000000
3500,65536,750,5.865411996841431,5.542151927947998,0.000000000000000
3500,65536,1000,7.732986211776733,7.246037006378174,0.000000000000000
3500,65536,1500,11.38669109344482,10.67424321174622,0.000000000000000
3500,65536,2000,15.19427800178528,14.10032296180725,0.000000000000000
3500,65536,2500,18.80223298072815,17.56616902351379,0.000000000000000
3500,65536,3000,22.69635391235352,20.94350600242615,0.000000000000000
3500,65536,3500,26.41250205039978,24.37830209732056,0.000000000000000
3500,73728,100,1.129093170166016,0.8073949813842773,0.000000000000000
3500,73728,250,2.378662109375000,2.365911960601807,0.000000000000000
3500,73728,500,4.492809057235718,4.328877925872803,0.000000000000000
3500,73728,750,6.578974008560181,6.235359191894531,0.000000000000000
3500,73728,1000,8.672406911849976,8.144032001495361,0.000000000000000
3500,73728,1500,12.87359786033630,11.96104407310486,0.000000000000000
3500,73728,2000,17.06683802604675,15.79980111122131,0.000000000000000
3500,73728,2500,21.30250501632690,19.62546706199646,0.000000000000000
3500,73728,3000,25.49642300605774,23.41626691818237,0.000000000000000
3500,73728,3500,29.52268409729004,27.22106003761292,0.000000000000000
3500,81920,100,1.234544038772583,0.9010159969329834,0.000000000000000
3500,81920,250,2.639054059982300,2.580443143844604,0.000000000000000
3500,81920,500,4.977049827575684,4.712277889251709,0.000000000000000
3500,81920,750,7.223924875259399,6.804227828979492,0.000000000000000
3500,81920,1000,9.631432056427002,8.872972965240479,0.000000000000000
3500,81920,1500,14.28399515151978,13.06619405746460,0.000000000000000
3500,81920,2000,18.97861909866333,17.21676921844482,0.000000000000000
3500,81920,2500,23.53296709060669,21.42027211189270,0.000000000000000
3500,81920,3000,28.32078289985657,25.61538887023926,0.000000000000000
3500,81920,3500,32.98630309104919,29.78764104843140,0.000000000000000
